ADATA SX6000NP,238.5 GB,"5,311",7,763,NA,NA,17-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000NP&id=21605#price
ADATA SX6000NP,476.9 GB,"6,417",81,710,NA,NA,18-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000NP&id=21759#price
ADATA SX6000NP,119.2 GB,"5,181",13,771,NA,NA,17-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000NP&id=15048#price
ADATA SX6000NP,953.9 GB,"6,538",7,706,NA,NA,18-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000NP&id=22283#price
ADATA SX6000PNP,476.9 GB,"14,917",22,253,NA,NA,18-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000PNP&id=22324#price
ADATA SX6000PNP,238.5 GB,"13,532",25,313,NA,NA,18-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000PNP&id=16673#price
ADATA SX6000PNP,953.9 GB,"14,559",16,260,NA,NA,19-Jan,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX6000PNP&id=22673#price
ADATA SX7000NP,238.5 GB,"8,249",6,625,NA,NA,17-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX7000NP&id=21486#price
ADATA SX7000NP,119.2 GB,"4,255",73,1134,NA,NA,17-Jun,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX7000NP&id=14369#price
ADATA SX7000NP,476.9 GB,"9,140",100,573,NA,NA,17-Jul,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX7000NP&id=21412#price
ADATA SX7000NP,953.9 GB,"7,194",6,677,NA,NA,18-Jan,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX7000NP&id=21693#price
ADATA SX8100NP,476.9 GB,"22,717",12,66,NA,NA,19-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8100NP&id=24633#price
ADATA SX8100NP,1.9 TB,"21,095",5,100,NA,NA,19-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8100NP&id=25013#price
ADATA SX8100NP,953.9 GB,"16,394",6,211,NA,NA,19-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8100NP&id=24876#price
ADATA SX8200NP,447.1 GB,"16,932",16,193,NA,NA,18-Apr,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200NP&id=15830#price
ADATA SX8200NP,894.3 GB,"17,334",80,179,NA,NA,18-Aug,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200NP&id=22119#price
ADATA SX8200NP,223.6 GB,"11,250",22,434,NA,NA,18-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200NP&id=18227#price
ADATA SX8200PNP,1.9 TB,"21,468",25,90,NA,NA,19-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200PNP&id=24250#price
ADATA SX8200PNP,953.9 GB,"19,985",143,121,NA,NA,18-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200PNP&id=22354#price
ADATA SX8200PNP,238.5 GB,"13,117",67,327,NA,NA,18-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200PNP&id=17916#price
ADATA SX8200PNP,476.9 GB,"17,526",170,175,NA,NA,18-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8200PNP&id=16906#price
ADATA SX850,119.2 GB,"3,567",18,2036,NA,NA,18-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX850&id=21775#price
ADATA SX850,238.5 GB,"4,180",13,1209,NA,NA,17-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX850&id=15031#price
ADATA SX8800PNP,476.9 GB,"16,110",8,218,NA,NA,19-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX8800PNP&id=25017#price
ADATA SX910,119.2 GB,"3,087",20,2813,$220.00*,14.03,13-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX910&id=5983#price
ADATA SX910,238.5 GB,"3,526",39,2099,NA,NA,13-Jul,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX910&id=18382#price
ADATA SX910 128GB,119.2 GB,"3,396",39,2305,$129.99*,26.13,12-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX910+128GB&id=2886#price
ADATA SX910 512GB,476.9 GB,"4,750",1,858,$129.99*,36.54,13-Jun,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX910+512GB&id=4882#price
ADATA SX930,111.8 GB,"3,104",88,2792,$74.25*,41.8,15-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX930&id=10156#price
ADATA SX930,447.1 GB,"3,493",14,2158,NA,NA,16-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX930&id=20914#price
ADATA SX930,223.6 GB,"3,336",91,2412,NA,NA,15-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX930&id=20074#price
ADATA SX950,223.6 GB,"4,240",11,1151,NA,NA,17-Jul,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX950&id=14449#price
ADATA SX950,447.1 GB,"4,420",5,1000,NA,NA,17-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+SX950&id=21469#price
ADATA XM11 128GB,111.8 GB,"3,202",31,2635,NA,NA,11-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+128GB&id=419#price
ADATA XM11 128GB,119.2 GB,"3,437",17,2242,NA,NA,12-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+128GB&id=17262#price
ADATA XM11 128GB-V2,119.2 GB,"3,271",4,2526,NA,NA,13-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+128GB-V2&id=4250#price
ADATA XM11 128GB-V3,119.2 GB,"3,338",1,2409,NA,NA,13-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+128GB-V3&id=5366#price
ADATA XM11 256GB,238.5 GB,"4,465",34,980,$415.80*,10.74,12-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+256GB&id=889#price
ADATA XM11 256GB-V2,238.5 GB,"4,069",25,1325,NA,NA,13-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+256GB-V2&id=4161#price
ADATA XM11 256GB-V3,238.5 GB,"4,155",2,1241,NA,NA,15-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM11+256GB-V3&id=9621#price
ADATA XM13 30GB,28 GB,"1,514",2,4479,NA,NA,16-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM13+30GB&id=12786#price
ADATA XM13 32GB,29.8 GB,"1,408",5,4564,NA,NA,13-Jun,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM13+32GB&id=4908#price
ADATA XM13 60GB,55.9 GB,"1,974",2,4158,NA,NA,12-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM13+60GB&id=3134#price
ADATA XM14 256GB,238.5 GB,"3,574",1,2024,NA,NA,14-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM14+256GB&id=8758#price
ADATA XM21E,119.2 GB,"2,247",7,3923,NA,NA,15-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XM21E&id=9760#price
ADATA XPG SSD 32GB,30.1 GB,783,1,5301,NA,NA,18-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SSD+32GB&id=15422#price
ADATA XPG SX300 128GB,119.2 GB,"3,028",57,2907,$118.61*,25.53,12-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX300+128GB&id=2804#price
ADATA XPG SX8000 128GB,119.2 GB,"4,885",5,815,$55.98*,87.26,16-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX8000+128GB&id=13412#price
ADATA XPG SX8000 1TB,953.9 GB,"12,427",2,366,NA,NA,18-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX8000+1TB&id=21833#price
ADATA XPG SX8000 256GB,238.5 GB,"10,538",4,484,$129.99*,81.07,17-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX8000+256GB&id=13810#price
ADATA XPG SX8000 512GB,476.9 GB,"11,666",5,403,NA,NA,17-Jan,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX8000+512GB&id=21044#price
ADATA XPG SX900 128GB,119.2 GB,"2,916",7,3086,$103.53*,28.17,12-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX900+128GB&id=255#price
ADATA XPG SX900 256GB,238.5 GB,"3,918",4,1507,"$1,524.37*",2.57,12-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX900+256GB&id=2198#price
ADATA XPG SX900 512GB,476.9 GB,"3,851",8,1611,NA,NA,15-Jan,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX900+512GB&id=8985#price
ADATA XPG SX910 128GB,119.2 GB,"1,959",2,4170,$104.99*,18.66,13-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA+XPG+SX910+128GB&id=3788#price
addlink M.2 PCIE G3x4 NVMe,1.9 TB,"28,768",7,13,NA,NA,19-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+M.2+PCIE+G3x4+NVMe&id=24132#price
addlink S70 M.2 G3x4 1TB,953.9 GB,"20,676",8,109,$124.88*,165.57,19-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+S70+M.2+G3x4+1TB&id=23703#price
addlink S70 M.2 G3x4 256GB,238.5 GB,"8,949",4,584,NA,NA,19-Apr,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+S70+M.2+G3x4+256GB&id=23423#price
addlink S70 M.2 G3x4 512GB,476.9 GB,"17,461",7,177,NA,NA,19-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+S70+M.2+G3x4+512GB&id=23595#price
addlink SSD,238.5 GB,"3,922",6,1503,NA,NA,19-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+SSD&id=24741#price
addlink SSD S10 120GB,111.8 GB,"2,021",6,4120,NA,NA,16-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+SSD+S10+120GB&id=13245#price
addlink SSD S10 240GB,223.6 GB,"3,702",13,1829,NA,NA,17-Apr,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+SSD+S10+240GB&id=21250#price
addlink SSD S10 256GB,238.5 GB,"3,531",2,2087,NA,NA,18-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+SSD+S10+256GB&id=21937#price
addlink SSD S10 512GB,476.9 GB,"3,190",4,2660,NA,NA,18-Apr,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink+SSD+S10+512GB&id=15838#price
ADROITLARK SSD 480GB,447.1 GB,"4,477",2,977,NA,NA,19-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ADROITLARK+SSD+480GB&id=25112#price
AEGO SSD 240GB,223.6 GB,"3,316",4,2452,NA,NA,18-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AEGO+SSD+240GB&id=16510#price
AFOX 120GB,111.8 GB,"2,988",2,2966,NA,NA,19-Jul,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+120GB&id=23971#price
AFOX 240GB,223.6 GB,"4,185",2,1202,NA,NA,19-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+240GB&id=23165#price
AFOX 256GB,238.5 GB,"4,588",1,921,NA,NA,19-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+256GB&id=23152#price
AFOX 480GB,447.1 GB,"4,124",1,1268,NA,NA,19-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+480GB&id=23706#price
AFOX M.2-2280 240GB,223.6 GB,"11,994",1,383,NA,NA,18-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+M.2-2280+240GB&id=16499#price
AFOX SSD 120GB,111.8 GB,"2,259",5,3911,NA,NA,18-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+SSD+120GB&id=15490#price
AFOX SSD 128GB,119.2 GB,"2,589",1,3533,NA,NA,17-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+SSD+128GB&id=14834#price
AFOX SSD 256GB,223.6 GB,"2,585",4,3539,NA,NA,16-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFOX+SSD+256GB&id=13238#price
AFTERSHOCK 512GB M.2 SSD,476.9 GB,"2,192",1,3985,NA,NA,18-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=AFTERSHOCK+512GB+M.2+SSD&id=16582#price
AGI512G16AI198,476.9 GB,"10,292",6,503,NA,NA,19-Apr,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=AGI512G16AI198&id=23518#price
Aireye S 1 120GB SSD,111.8 GB,"2,222",1,3949,NA,NA,16-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Aireye+S+1+120GB+SSD&id=13148#price
Aireye S1 120GB SSD,111.8 GB,"2,660",4,3443,NA,NA,16-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Aireye+S1+120GB+SSD&id=13435#price
Aireye S1 240GB SSD,223.6 GB,"2,638",6,3471,NA,NA,16-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Aireye+S1+240GB+SSD&id=12870#price
Aireye S2 128GB SSD,119.2 GB,"2,160",2,4011,NA,NA,18-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Aireye+S2+128GB+SSD&id=15452#price
Aireye S2 256GB SSD,238.5 GB,"4,138",2,1254,NA,NA,18-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Aireye+S2+256GB+SSD&id=16655#price
ALLIED SSD 240GB,223.6 GB,"3,517",1,2119,NA,NA,19-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ALLIED+SSD+240GB&id=23325#price
ANACOMDA N2 480GB SSD,447.1 GB,"4,758",1,855,NA,NA,19-Jul,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ANACOMDA+N2+480GB+SSD&id=24026#price
ANACOMDA TS 120GB SSD,111.8 GB,"1,911",4,4195,NA,NA,18-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=ANACOMDA+TS+120GB+SSD&id=15972#price
Angelbird Crest XTC 240GB,223.6 GB,"4,068",1,1326,NA,NA,17-Jun,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Angelbird+Crest+XTC+240GB&id=14311#price
Apacer A S330 120GB,111.8 GB,"3,256",2,2559,NA,NA,17-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S330+120GB&id=13849#price
Apacer A S340 120GB,111.8 GB,"2,527",5,3609,NA,NA,16-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S340+120GB&id=13147#price
Apacer A S350 256GB,238.5 GB,"4,052",2,1345,NA,NA,19-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S350+256GB&id=24514#price
Apacer A S510S 128GB,119.2 GB,"1,465",1,4524,NA,NA,16-May,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S510S+128GB&id=12055#price
Apacer A S510S 64GB,59.6 GB,"2,537",6,3597,NA,NA,14-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S510S+64GB&id=7854#price
Apacer A S610S 120GB,111.8 GB,"3,723",2,1797,NA,NA,13-Nov,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+S610S+120GB&id=6066#price
Apacer A ST680S 240GB,223.6 GB,"1,096",1,4878,NA,NA,16-Aug,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+ST680S+240GB&id=12612#price
Apacer A ST680S 64GB,59.6 GB,"1,595",2,4421,NA,NA,18-Apr,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A+ST680S+64GB&id=15780#price
Apacer A7202,59.6 GB,900,1,5118,NA,NA,9-Sep,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+A7202&id=1036#price
Apacer AS203 128GB,119.2 GB,620,1,5770,NA,NA,15-Jan,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS203+128GB&id=8947#price
Apacer AS203 256GB,238.5 GB,"1,255",2,4700,NA,NA,14-Dec,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS203+256GB&id=8678#price
Apacer AS220 128GB,119.2 GB,"1,492",7,4495,NA,NA,15-Mar,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS220+128GB&id=9217#price
Apacer AS220 256GB,238.5 GB,"3,144",1,2728,NA,NA,16-Sep,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS220+256GB&id=12647#price
Apacer AS220 32GB,29.8 GB,823,1,5245,NA,NA,15-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS220+32GB&id=9126#price
Apacer AS220 64GB,59.6 GB,"4,363",1,1045,NA,NA,19-Feb,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS220+64GB&id=23072#price
Apacer AS2280 128GB,119.2 GB,"2,347",5,3824,NA,NA,16-Oct,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer+AS2280+128GB&id=12968#price
KINGSTON KINGSTON SUV400S,223.6 GB,"3,766",13,1724,NA,NA,Jul-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SUV400S&id=12459#price
KINGSTON KINGSTON SV300S3,223.6 GB,"3,357",151,2372,NA,NA,Dec-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SV300S3&id=18790#price
KINGSTON KINGSTON SV300S3,55.9 GB,"2,168",48,4006,NA,NA,Sep-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SV300S3&id=18555#price
KINGSTON KINGSTON SV300S3,111.8 GB,"2,635",379,3477,NA,NA,Aug-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SV300S3&id=5363#price
KINGSTON KINGSTON SV300S3,447.1 GB,"3,887",9,1546,NA,NA,Feb-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SV300S3&id=18924#price
KINGSTON KINGSTON SVP200S,223.6 GB,"3,258",9,2551,NA,NA,Jan-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+KINGSTON+SVP200S&id=18870#price
Kingston M52532,29.1 GB,539,13,6035,NA,NA,Nov-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Kingston+M52532&id=13088#price
Kingston M52564,57 GB,730,90,5416,NA,NA,Dec-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Kingston+M52564&id=11025#price
KINGSTON OM8PCP3512F-AB,476.9 GB,"10,334",30,501,NA,NA,Mar-20,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+OM8PCP3512F-AB&id=25755#price
KINGSTON RBU-SC100S37120GE,111.8 GB,"2,208",28,3967,NA,NA,Dec-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37120GE&id=8792#price
KINGSTON RBU-SC100S37128G,119.2 GB,"2,427",16,3738,NA,NA,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37128G&id=8089#price
KINGSTON RBU-SC100S37128GD,119.2 GB,"2,731",101,3344,NA,NA,Dec-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37128GD&id=8766#price
KINGSTON RBU-SC100S37128GE,119.2 GB,"2,051",10,4096,NA,NA,Oct-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37128GE&id=10685#price
KINGSTON RBU-SC100S37240GE,223.6 GB,"2,618",59,3506,NA,NA,Dec-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37240GE&id=8645#price
KINGSTON RBU-SC100S37256GD,238.5 GB,"3,300",73,2481,NA,NA,Nov-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC100S37256GD&id=8498#price
KINGSTON RBU-SC150S37128GD,119.2 GB,"2,821",8,3225,NA,NA,Jun-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC150S37128GD&id=9831#price
KINGSTON RBU-SC150S3760GD1,55.9 GB,"2,674",5,3419,NA,NA,Feb-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC150S3760GD1&id=11498#price
KINGSTON RBU-SC152S37128GG2,119.2 GB,"3,069",18,2839,NA,NA,Jun-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC152S37128GG2&id=12207#price
KINGSTON RBU-SC152S37256GG2,238.5 GB,"3,403",17,2297,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC152S37256GG2&id=13320#price
KINGSTON RBU-SC400S37128,119.2 GB,"2,842",6,3192,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC400S37128&id=7872#price
KINGSTON RBU-SC400S37128G,119.2 GB,"3,317",60,2449,NA,NA,Aug-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC400S37128G&id=5333#price
KINGSTON RBU-SC400S37256G,238.5 GB,"3,968",22,1447,NA,NA,Apr-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SC400S37256G&id=7186#price
KINGSTON RBU-SMS100S3128GA,119.2 GB,"2,361",23,3807,NA,NA,May-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SMS100S3128GA&id=7355#price
KINGSTON RBU-SMS100S3128GD,119.2 GB,"3,056",42,2850,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SMS100S3128GD&id=7930#price
KINGSTON RBU-SMS100S3256GA,238.5 GB,"3,080",6,2821,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SMS100S3256GA&id=7940#price
KINGSTON RBU-SMS100S360GD,55.9 GB,"2,483",8,3663,NA,NA,Mar-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SMS100S360GD&id=9191#price
KINGSTON RBU-SMSM151S3128GD1,119.2 GB,"1,668",71,4370,NA,NA,Dec-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SMSM151S3128GD1&id=11142#price
KINGSTON RBU-SNS8100S3128GD,119.2 GB,"2,961",125,3013,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S3128GD&id=7995#price
KINGSTON RBU-SNS8100S3128GD1,119.2 GB,"3,168",69,2689,NA,NA,Dec-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S3128GD1&id=8641#price
KINGSTON RBU-SNS8100S3256GD,238.5 GB,"3,054",63,2857,NA,NA,Oct-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S3256GD&id=8367#price
KINGSTON RBU-SNS8100S3256GD1,238.5 GB,"3,343",7,2402,NA,NA,May-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S3256GD1&id=9699#price
KINGSTON RBU-SNS8100S360GD,55.9 GB,"2,552",22,3582,NA,NA,Jan-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S360GD&id=8853#price
KINGSTON RBU-SNS8100S364G2,59.6 GB,"2,356",5,3815,NA,NA,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8100S364G2&id=8218#price
KINGSTON RBU-SNS8151S396GG,89.4 GB,"1,268",37,4687,NA,NA,Aug-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8151S396GG&id=12472#price
KINGSTON RBU-SNS8152S3128GF,119.2 GB,"2,613",14,3509,NA,NA,Nov-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3128GF&id=10875#price
KINGSTON RBU-SNS8152S3128GG2,119.2 GB,"2,977",46,2985,NA,NA,Jul-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3128GG2&id=12342#price
KINGSTON RBU-SNS8152S3128GG5,119.2 GB,"3,185",8,2665,NA,NA,Jun-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3128GG5&id=14389#price
KINGSTON RBU-SNS8152S3128GG6,119.2 GB,"3,090",44,2808,NA,NA,Jul-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3128GG6&id=14427#price
KINGSTON RBU-SNS8152S3256GF,238.5 GB,"2,581",31,3545,NA,NA,Oct-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3256GF&id=10614#price
KINGSTON RBU-SNS8152S3256GG2,238.5 GB,"3,329",127,2428,NA,NA,Jun-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3256GG2&id=12227#price
KINGSTON RBU-SNS8152S3256GG5,238.5 GB,"3,748",13,1755,NA,NA,Aug-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3256GG5&id=12576#price
KINGSTON RBU-SNS8152S3256GG6,238.5 GB,"3,654",18,1896,NA,NA,Dec-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3256GG6&id=15052#price
KINGSTON RBU-SNS8152S3512GF,476.9 GB,"3,087",5,2812,NA,NA,Feb-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3512GF&id=11546#price
KINGSTON RBU-SNS8152S3512GG2,476.9 GB,"3,992",14,1414,NA,NA,Aug-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON+RBU-SNS8152S3512GG2&id=12591#price
